"id","name","city","address","latitude","longitude","future_event_count","future_session_count"
"278884b5-5467-4d10-ac9d-766d16df7ede","-","","","0","0","1","1"
"b80a36c3-8321-430b-8c0c-48f1660ce378","01 Burda PGM - Adana","Adana","Ahmet Remzi Yüreğir Mah. Erdal Acet Cad.NO:1 Seyhan/Adana","36.993573","35.307268","1","1"
"fce89f0d-aafc-464d-96c5-589bee96be09","01 Burda PGM Sahne - Adana","Adana","01 Burda PGM Sahne - Adana, SEYHAN, Adana, Türkiye","36.9939820313822","35.3084275246962","17","17"
"0439769e-d545-42b1-b3c9-87d519b59792","100. Yıl Kültür Merkezi","Çankırı","Cumhuriyet, Atatürk Blv. No:11, 18100 Çankırı Merkez/Çankırı","40.60096785","33.6166859","0","0"
"f6c4b015-a25a-40b2-9b14-4510c5c692d2","11 Nisan Kapalı Spor Salonu","Şanlıurfa","Atatürk, 34. Sok. No:6/A, 63100 Şanlıurfa Merkez/Şanlıurfa","37.15980803","38.78893887","1","1"
"8372a237-96ca-4a21-a48c-ca60ee64fe2c","11 Nisan Stadyumu","Şanlıurfa","Sancaktar, 63040 Haliliye/Şanlıurfa","0","0","0","0"
"eccc83a3-919f-460c-a57e-b050e01e190f","14 Eylül Kapalı Spor Salonu","Siirt","Evren, 56000 Siirt Merkez/Siirt","38.63416274","42.10636666","0","0"
"23805d4b-5e90-4742-ae6f-c64ff24f9e4a","15 Temmuz Şehitler İmam Hatip Ortaokulu","Kahramanmaraş","Yamaçtepe Mah, 93001 Sokak No:17/A, 46050 Onikişubat/Kahramanmaraş","37.59364766","36.85440594","0","0"
"dd4cd05a-24e2-4ea3-9d67-225f3b08fd1d","16 Roof","İstanbul","Vişnezade Mahallesi Acısu Sokak No: 19 Beşiktaş / İstanbul","41.04116171","28.99767992","0","0"
"7cb272fa-f037-451d-bbe7-9a93df986157","19 Mayıs Üniversitesi Mehmet Yalçın Taşmektepligil Kapalı Spor Salonu","Samsun","Körfez, 55280 - ATAKUM / Samsun","41.3679102","36.1979803","0","0"
"33e48af2-b39d-486a-8116-23c8a47fb9e2","1983 Beyoğlu","Mersin","Fatih mahallesi Adnan Menderes bulvarı Kapı no 216/A, 33160 Mezitli/Mersin","36.76054","34.55131","1","1"
"ea72c406-f873-4d3a-9fd4-ee14962960cb","21 Social Bar","İstanbul","","41.0441221","29.002498","6","6"
"afd1c721-ba24-447d-b64b-359eb02e2687","3 Kafe (Turgutlu)","Manisa","Cumhuriyet,Kervan Yolu Sk. NO:281, 45400Turgutlu/Manisa","38.49449869","27.69816897","0","0"
"5960f728-cded-4b08-9169-8191e7331f91","35 mm Açık Hava Sahne","Balıkesir","Sakarya, 10400 Ayvalık/Balıkesir","39.32392394","26.6959702","0","0"
"ccd27366-be13-4754-91d0-fe881f299dae","4 Eylül Kapalı Spor Salonu","Sivas","Kadı Burhanettin, Necip Fazıl Kısakürek Cd., 58080 Sivas Merkez/Sivas","39.74169689","37.00121118","0","0"
"0a746fc1-7bc6-4e6d-a703-418726f7b8c4","4 Eylül Kültür Merkezi - Keykavus Salonu","Sivas","Üniversite Yolu, 58070 İmaret MERKEZ / Sivas","39.71058328","37.01789551","0","0"
"1a316f7c-02fe-49bb-8028-85a74d876bef","4. Etap Konferans Salonu","Bitlis","Bitlis 4. Etap Konferans Salonu\nMERKEZ / Bitlis","38.43270314","42.12958769","0","0"
"4a9d7179-b93f-4a88-8b7b-11fbc437a545","40 Ambar Komedi Performans","Antalya","Kılınçarslan, Hıdırlık Sk. 10/2, 07100 Muratpaşa/Antalya","36.88348305","30.70526383","0","0"
"652da87e-4227-474a-a6a8-bee6800cab43","42","İstanbul","Maslak, Ahi Evran Cd. No:6, 34485 Sarıyer/İstanbul","41.11367499","29.02080529","0","0"
"dcfa0bc9-b048-4c96-b95d-125d0615baaf","42 Venue","İstanbul","Maslak, 42, Ahi Evran Cd. No:6 D:3 Kat:7, 42,B Blok, 34485 Sarıyer/İstanbul","41.11316976","29.02106278","0","0"
"8d2638bb-0b1f-444f-932d-366f097e5909","5:18 - Coffee","İzmir","Adatepe, 160. Sk. No:4, 35400 Buca/İzmir","38.38800436","27.1758505","0","0"
"5d7d425a-5317-473e-b58d-3589c523354b","6:45 KK","Mersin","Çiftlikköy, Univercity Konutlari, Üniversite Cd. 47/D, 33112 Yenişehir/Mersin","36.77167219","34.54124497","0","0"
"0697866a-363f-4fe0-a021-d90c8db1c23f","6:45 KK","Kütahya","Servi, Atatürk Blv. No:21, 43030 Kütahya Merkez/Kütahya","39.59488593","30.01069702","0","0"
"4c628194-91c4-4aac-9fd0-321d9225ffab","6:45 KK","İzmir","6.45 Kaybedenler Kulübü, Alsancak, Muzaffer İzgü Sk. No:10, 35220 Konak/İzmir","38.43895635","27.14276164","0","0"
"181a9539-a159-4731-9aab-077acaba7262","6:45 KK","Muğla","Emirbeyazıt Mahallesi, Uğur Mumcu Bulvarı Festiva Avm, A blok No;18a, 48000 Menteşe/Muğla","37.24129277","28.35564683","0","0"
"559d5a2e-8588-4ec7-87ac-9a8006d5df86","6:45 KK","Çanakkale","Cevat Paşa, Mehmetçik Blv. No:27, 17100 Çanakkale Merkez/Çanakkale","40.16485064","26.40742246","0","0"
"be3e8128-3ae0-40be-83a9-facd1e00c27f","6:45 KK Afyon","Afyonkarahisar","Fevzi Çakmak, Atatürk Blv., 03211 Erkmen, 03211 Afyonkarahisar Merkez/Afyonkarahisar","38.95860222","30.48353329","0","0"
"bf9e38d4-eefd-44e9-9186-54226250f6c8","6:45 KK Ankara","Ankara","6:45 KK Ankara, ÇANKAYA, Ankara, Türkiye","39.906125","32.859117","15","17"
"44506c48-0f00-4ca3-9c4f-19f971fc80b4","6:45 KK Bolu","Bolu","6:45 KK Bolu, MERKEZ, Bolu, Türkiye","40.7320261692919","31.5650646111069","2","2"
"3fb689fd-81d7-4c55-9d1b-16ffc0727204","6:45 KK Bornova","İzmir","Kazımdirik Mah. Sanayi Cad. No: 31 İç Kapı No:Z 11 Bornova İzmir","38.45026974","27.2073698","7","7"
"eaac0166-2e37-42f8-9781-71e86d552dde","6:45 KK Trip","Eskişehir","Yenibağlar, İsmet İnönü-1 Blv No:104/B, 26130 Tepebaşı/Eskişehir","39.94817765","30.52419517","0","0"
"7dda09d9-f658-4670-810e-f453b01b861a","6:45 Kordon Pub","İzmir","Alsancak, Atatürk Cd. No:332/A, 35220 Konak/İzmir","38.43948136","27.14201949","2","2"
"34be3552-1563-4434-a685-b75035728246","6:45 Pub Batıkent","Ankara","Botanik Bahçe, Kardelen Mah. Atlantis AVM No:224 H-73, 06370 Yenimahalle/Ankara","39.97106608","32.71411898","0","0"
"f539ed92-b07e-421e-a30f-d4eb0e94e855","6:45 Pub Bornova","İzmir","6:45 Pub Bornova, BORNOVA, İzmir, Türkiye","38.450937","27.200842","0","0"
"170a96ba-6350-4dca-bdf3-b381bf506c1a","6:45 Pub Kordon","İzmir","6:45 Pub Kordon, KORDON, İzmir, Türkiye","38.439006","27.142023","2","2"
"642f2aae-ce9a-49cf-a47f-3f13876a4e70","A La Mode Kapadokya","Nevşehir","İsa Gaferli Avcılar Mah. Müze Cad. No:15 Göreme Nevshehr, Nevşehir, Turkey","38.64410534","34.83208587","0","0"
"17ff133f-ffc7-4c0b-870e-efed378c0853","A.D.T. Sahne","İstanbul","Gülbahar Mahallesi demirci sokak No : 10 Şişli/İst","41.07179874","29.0001033","0","0"
"f4a73d9b-ca9b-42e7-8326-6fa935b04314","ADT Sahne","İstanbul","ADT Sahne, ŞİŞLİ, İstanbul, Türkiye","0","0","2","5"
"5ba99eee-04a7-4559-842f-a4ef6823e62a","AIMA Haluk Barutçuoğlu Evi","Balıkesir","Sakarya Mah. Gümrük Cad. 2. Sok. No.: 39/1 10400 Ayvalık/Balıkesir","39.321224","26.692873","1","1"
"93b4e794-c00a-4bff-a4c8-3a2c83608984","AKM - Atatürk Kültür Merkezi İstanbul","İstanbul","Gümüşsuyu, Tak-ı Zafer Cd., 34437 Beyoğlu/İstanbul","41.0366365575483","28.9877957135894","0","0"
"c8d6b67e-07bf-4ff2-8c0c-3cea40b9be47","AKM Tiyatro Salonu","İstanbul","AKM Tiyatro Salonu, BEYOĞLU, İstanbul, Türkiye","41.036665","28.987652","6","6"
"279f2a80-3da1-4495-badf-a028155b2795","AKM Türk Telekom Opera Salonu","İstanbul","AKM Türk Telekom Opera Salonu  , BEYOĞLU, İstanbul, Türkiye","41.0366845352002","28.9876574231836","4","4"
"455867dc-b881-450b-a0e5-b6ca8150c0fe","AKM Çok Amaçlı Salon","İstanbul","Gümüşsuyu Mahallesi Mete Caddesi No: 2 Beyoğlu/İstanbul","41.03676268","28.98773958","0","0"
"12115925-cdb0-45fd-a2dc-d09b49851ac8","ASKİ Atatürk Spor Salonu","Adana","Yurt, Şair hasibehatun Cd No:45, 01170 Çukurova/Adana","37.04374585","35.2908925","0","0"
"a9bbe8c6-9c1e-4cd3-9ddf-330d7ac53d4b","Abant Niz Otel","Bolu","Abant Gölü Kıyısı Jandarma Karakolu Arkası, 14800 Mudurnu/Bolu","40.6122776","31.27531715","0","0"
"2ff91beb-1797-4db5-b251-db0ca89af1e5","Abant Palaca Concert Zone","Bolu","Abant Göl Kenari, 14100 Abant/Bolu","40.61126169","31.27459302","0","0"
"1c1edfb7-d58e-48e3-8d1d-5a3e4126a847","Abant İzzet Baysal Üniversitesi Kültür Merkezi Bordo Salon","Bolu","Karaköy, Göl Cd, 14030 Gölköy/Bolu Merkez/Bolu, Türkiye","40.71580413","31.51090598","0","0"
"77b69a9c-7fca-4504-88ff-394d0fa123cc","Abdurrahim Karakoç Kongre ve Kültür Merkezi","Ankara","Merkez, Şht. Salim Akgül Cd. No:11, 06145 Pursaklar/Ankara","40.03916463","32.8947756","0","0"
"4687b4f6-4078-449d-aa0e-7282b1cd07ce","Actor Studio Sahne Sanatları Merkezi","Ankara","Oran, Turan Güneş Blv. No:3, 06450 Çankaya/Ankara","40.0575812","32.86077769","0","0"
"1793b9dc-6068-41a0-8288-12d37f1ef3cf","Ada Maksim Gazinosu","Aydın","Türkmen, Atatürk Blv. No:112, 09400 Kuşadası/Aydın","37.90049755","27.26670041","0","0"
"d580419d-6c15-493a-9995-757bac5f7188","Ada Roof","İstanbul","Mecidiyeköy Mahallesi Mecidiyeköy Yolu Cad. No: 12 Trump Towers AVM\nŞİŞLİ / İstanbul","41.14395032","28.97741638","0","0"
"9c6ea2a5-7536-4897-877c-285bcd99f5a7","Adana - Tüyap Fuar Ve Kongre Merkezi","Adana","Kurttepe, Prof. Dr. Necmettin Erbakan Bulvarı No:242, 01170 Çukurova/Adana","37.0580216553122","35.2471776667055","1","1"
"4a825b12-70a7-4054-9fa3-8f6030239453","Adana Büyükşehir Bel. Tiyatrosu","Adana","Adana Büyükşehir Bel. Tiyatrosu, ÇINARLI, Adana, Türkiye","36.992861","35.32553","1","1"
"cd1e5f2f-3e8c-4e8d-8bb1-36cf391eb90f","Adapazarı Kültür Merkezi","Sakarya","Cumhuriyet, Atatürk Blv. No:7, 54100 Adapazarı/Sakarya","40.77739281","30.40159928","0","0"
"ebcbe3e5-ed68-401b-a483-572bb26de975","Adem Baştürk Kültür Merkezi","İstanbul","Yavuz Selim, Fevzi Çakmak Cd., 34220 Esenler/İstanbul","41.04102159","28.88389212","0","0"
"d00d7963-b995-4f4e-8d28-6d5dcc449559","Adnan Menderes AKM","Tokat","Tokat 26 Haziran AKM Adnan Menderes Salonu","40.33796344","36.54687782","0","0"
"294463c3-6c72-437d-8e1b-757f1d87de06","Adt Sahne","İstanbul","Gülbahar mahallesi, akay aralığı no 6/a Şişli İstanbul","41.07275249","29.00092995","0","0"
"1d917c67-2b16-41f7-aa70-ee7d2b003f22","Afişe Sahne","Balıkesir","Sakarya, Afişe Sahne, Atatürk Blv. 19. Sk. No:4, 10400 Ayvalık/Balıkesir","39.33157198","26.69463345","0","0"
"3512bf7d-9b8b-4ac6-9d75-c3d8cf2a3991","After Performance","Kırklareli","Karacaibrahim, Şükrü Naili Cd. No:11, 39000 Merkez/Kırklareli","41.74137484","27.22392691","0","0"
"b4e7873a-8ec1-4ab8-89ea-0d01e2625dd9","Afyon Motor Sporları Merkezi","Afyonkarahisar","Dörtyol Mah. Turgut Özal Cad., Afyon Yeni Şehir Stadyumu Yanı, 03200 Merkez/Afyonkarahisar","38.789881","30.481539","1","1"
"d9b4b49f-d50a-4098-be34-742e2d68c90d","Agora AVM","Antalya","Altınova Sinan, Çağdaş Sk. No:5, 07170\nKEPEZ / Antalya","36.91391718","30.78478469","0","0"
"c8852847-cb8b-4e9a-808f-8167b85ebf62","Ahmed Adnan Saygun Sanat Merkezi","İzmir","Ahmed Adnan Saygun Sanat Merkezi, GÜZELYALI, İzmir, Türkiye","38.398692","27.078325","4","5"
"a07f6eb7-e737-44d9-a389-71966e46e87c","Ahmet Taner Kışlalı Kültür Merkezi","Ankara","Yeni Batı Mahallesi, 06370 Yenimahalle / Ankara","39.97742608","32.69354556","0","0"
"4a2c08d2-d346-48a8-8aa0-acb33e351931","Ahmet Tevfik Ozan Fuar ve Kongre Merkezi","Elazığ","Üniversite, Muhsin Yazıcıoğlu Blv., 23200\nMERKEZ / Elazığ","38.67289772","39.2049659","0","0"
"eeb96ac5-62ce-450f-8c95-212791d70189","Ahmet Vefik Paşa  Devlet Tiyatrosu","Bursa","Alacamescit, Atatürk Cd. No:40, 16020 Heykel / Osmangazi/Osmangazi/Bursa","40.2880079","29.03480009","0","0"
"6f844ecc-1ccb-4e1c-b728-b866e70525bf","Ajda - Bursa","Bursa","Aydınpınar, Bursa Asfaltı Cd. No:205/2 Mudanya/Bursa","40.7172357","31.5179487","1","1"
"e2cb0b4c-4e07-4c5e-afcd-ea05d6f812d5","Akasya Kültür Sanat","İstanbul","Akasya Kültür Sanat, ÜSKÜDAR, İstanbul, Türkiye","41.001385","29.055282","1","1"
"4efd9b2a-b2c3-4625-a0ee-56fee98c873b","Akatlar Kültür Merkezi","İstanbul","Akat, 34335 Beşiktaş/İstanbul","41.08051639","29.02756722","0","0"
"7d588077-ccfe-43a8-a3ec-ca893202c295","Akbank Sanat","İstanbul","Akbank Sanat, BEYOĞLU, İstanbul, Türkiye","41.035934","28.983083","5","5"
"57561771-6944-4941-91c0-ef54e89de735","Akgün Otel","Elazığ","Sehit Korgeneral Hulusi Sayin Cad. 20, Elazığ, 23000, MERKEZ / Elazığ","38.67951924","39.17435623","0","0"
"5d551dc8-3bae-4f31-8ef5-b79246142fb2","Akhisar Park İçi Kültür Merkezi","Manisa","Yenidoğan, Karaosmanoğlu Sanayi Sitesi No:28no2, 45200 Akhisar/Manisa","38.89286752","27.83843233","0","0"
"9819624c-66c1-41ab-8e8b-1712aeb68f3d","Akliman Mesire Alanı","Sinop","Sinop-Akliman Yolu, 57000 Dibekli/Sinop Merkez/Sinop","42.23168619","35.0475925","0","0"
"122064ef-4548-46a9-b230-52ef43c9c234","Akliman Mesire ve Etkinlik Alanı","Sinop","Akliman, Sinop-Akliman Yolu, 57002 Dibekli/Merkez/Sinop","42.05015702","35.04325381","1","1"
"a61b9656-09c9-46e5-b883-2426e2cf0897","Akm Perge Salonu","Antalya","Meltem, Sakıp Sabancı Blv. 1 92, 07030 Muratpaşa/Antalya","36.88776174","30.67409523","0","0"
"23372aa1-3d5b-487a-890c-58f08c52ebad","Aks Sahne - Gaziemir","İzmir","Gazi, Mehmet Emin Gürkan Cd. No:7A D:35410, 35380 Gaziemir/İzmir","38.32412461","27.12980257","0","0"
"dc293956-54bd-41ba-b9ad-187fb3db743e","Aksaray Kültür Merkezi","Aksaray","Aksaray Kültür Merkezi, MERKEZ, Aksaray, Türkiye","38.380116","33.9956703","5","6"
"30a8cb8e-f8e3-4629-90cc-66e75d6d7788","Aksaray Kültür Park Amfi Tiyatro","Aksaray","Aksaray Kültür Park Amfi Tiyatro, MERKEZ, Aksaray, Türkiye","38.36797","34.010321","3","3"
"56225a59-4cfc-4939-95c7-4edbbae14800","Aksi Moda","İstanbul","Caferağa, Dr. Esat Işık Cd. No:17, 34710 Kadıköy/İstanbul","40.9862154","29.02640057","0","0"
"79adb803-e89a-4c6d-b670-ffff33168075","Aktur Lunapark","Antalya","Pınarbaşı Mah. Atatürk Bulv. No:12 5M Migros Karşısı Konyaaltı / ANTALYA","36.88466366","30.659212","0","0"
"785bc251-750d-415d-98c8-2a9cf16c1856","Aktüel Açık Hava Sahnesi","Antalya","Aktüel Açık Hava Sahnesi, KEPEZ, Antalya, Türkiye","36.948531","30.640176","10","10"
"1f819bcb-a1a5-4cde-82d3-d1382387a8d9","Aktüel Açıkhava Sahnesi – Antalya","Antalya","Göçerler Mah. Park Funtastic içi Kepez/Antalya","36.948245","30.639053","3","3"
"b29b8200-7723-4b5d-b123-b9449c2a7f1b","Aktüel Açıkhava Tiyatrosu","Antalya","Fatih Mahallesi,3410 Sokak 07080 Kepez/Antalya, Kepez Kent Ormanı Meşe Kapısı Girişi Kepez /Antalya","36.94627705","30.64362241","2","2"
"8178b218-c8f1-49a0-a06c-6feba7e61518","Akıl Fikir Kumpanyası","İzmir","Bostanlı, 1735. Sk. No:119/A, 35590 Karşıyaka/İzmir","38.45705659","27.10499047","0","0"
"34092847-8859-455d-b908-13633ea1c56f","Akıngüç Oditoryumu I Kültür Üniversitesi","İstanbul","Ataköy 7-8-9-10, D-100 Yan Yol İstanbul Kültür Üniversitesi Ataköy Kampüsü, 34158 Bakırköy/İstanbul","40.99151343","28.83249375","0","0"
"b34f75cb-fa06-4e3c-951f-858fd81fa54e","Akşehir Kültür Merkezi","Konya","","0","0","2","2"
"d5f36bf6-33ab-4ce7-8e5a-3e35aa649bf9","Akşehir Kültür Merkezi Salonu","Konya","Akşehir Kültür Merkezi Salonu, AKŞEHİR, Konya, Türkiye","0","0","2","2"
"4218be2b-efe0-4771-94f7-b85ff9d9f386","Akşehir Nasreddin Hoca Açık Hava Tiyatrosu","Konya","Gazi, Cami Sk. No:18, 42560 Akşehir/Konya","38.3479937","31.41622816","0","0"
"bfdd045e-1063-4e46-952e-cfdfc9066579","Alaca Kültür Merkezi - Alaca Otogar","Çorum","Ayhan, Kanuni Sk. No:6, 19600 Alaca/Çorum","40.16910907","34.83980598","0","0"
"a4a41730-5f76-4fff-8b6a-637790a004b1","Alan Kadıköy","İstanbul","Kadıköy Belediyesi Yüzme Havuzu Yanı, Koşuyolu Mah.Muhittin Üstündağ Cad, Alidede Sk. No:2/1, 34718 KADIKÖY / İstanbul","41.00551256","29.03692483","1","1"
"310bca2a-6027-48a2-9951-0f8948a18de3","Alan pa","İzmir","Yelaltı, Çilingir Çeşme Sk. No:28, 35430 Urla/İzmir","38.34018606","26.76455999","0","0"
"65ac4a27-33fe-49df-9cb1-7fd35b0b01ba","Alanya Aia Moai Beach Life","Antalya","Türkler, Akdeniz Blv No:1 D:1, 07407 Alanya/Antalya","36.59665559","31.81096956","0","0"
"41778139-022f-471b-b181-9e4106f6f76e","Alanya Aktüel Açıkhava Sahnesi","Antalya","Alanya Aktüel Açıkhava Sahnesi, ALANYA, Antalya, Türkiye","36.555373","31.972805","4","4"
"bf3dcef2-896f-4db7-a262-acfc4180d6df","Alanya Açıkhava Tiyatrosu","Antalya","Kızlar Pınarı, Asri Mezarlık Cd., 07460 Alanya/Antalya","36.55983203","31.97295375","0","0"
"5b7306b5-5afc-4446-b940-e54f52fbc803","Alanya Açıkhava Tiyatrosu - Alanya","Antalya","Dinek Mah. 1519 Sok. No: 8 07400 Alanya/ANTALYA","36.5591","31.9728","3","3"
"fff0a5a7-4f65-445b-8a55-f6bde3f56186","Alanya Cosmopolitan Performance Hall","Antalya","Çarşı Mah. Rıhtım Cad. No:18 Alanya/Antalya","36.5409232","31.99940813","0","0"
"c43ae41e-653c-4f8a-a680-cfdd59b06308","Alanya D'Gala Kongre Merkezi","Antalya","Konaklı, Kulak Caddesi no 2/1, 07491 Alanya/Antalya","36.58423041","31.89126132","0","0"
"f55f51cc-97d9-4129-9904-bf819638c361","Alanya Kültür Merkezi - A Salonu","Antalya","Saray, İsmet Hilmi Balcı Cd. No:4, 07400 Alanya/Antalya","36.54451718","31.98894239","0","0"
"b121258d-ce7b-4a03-ab1e-0787d1e20024","Alanya Kültür Merkezi - B Salonu","Antalya","Saray, İsmet Hilmi Balcı Cd. No:4, 07400 Alanya/Antalya","36.70727554","31.94624726","0","0"
"e3f7b051-11c7-49a1-a022-0e980885a679","Alanya Kırbıyık Holding Stadyumu","Antalya","Alanya Kırkbıyık Holding Stadyumu, Kızılcaşehir, Sarıkadıoğlu Cd, 07460 Alanya/Antalya","36.562817","32.079148","1","1"
"4ae2400f-3775-44b4-b7ab-cde4a1cac7b8","Alanya Medusa Club","Antalya","Şekerhane, Tellal Niyazi Sk. No:41, 07400 Alanya/Antalya","36.49426819","31.9695163","0","0"
"64d05813-5dc2-4a02-b83f-43a15c59421b","Alanya Robin Hood","Antalya","Çarşı, 07400 Alanya/Antalya","36.54167231","31.99950233","0","0"
"334afd91-aec7-4d5e-a988-6f28b48d6cd8","Alaçatı Amfi Tiyatro","İzmir","Tokoğlu Mh., Atatürk Blv., 35930 Alaçatı Bld./Çeşme/İzmir","38.28720535","26.37413576","0","0"
"87c9707e-cf36-40ee-82c1-64fb4a74a14f","Alaçatı Kime Ne / Who Cares","İzmir","Alaçatı mah 12012 Sok. No:39/A, Çeşme, İzmir 35500, 35500 Çeşme/İzmir","38.28168497","26.37406237","0","0"
"0880bee0-6350-43a8-956b-28c44d16987a","Alaçatı Muhallebicisi","Burdur","Bahçelievler, Şht. Kalmaz Cd. No.19 D:10, 15100 Burdur Merkez/Burdur","37.71601717","30.27587198","0","0"
"0027f09b-c509-42df-bed8-13a1ef8463a5","Alaçatı Muhallebicisi Iyaşpark Bulvar AVM","Isparta","Süleyman Demirel Bulvarı Bahçelievler Mh. 156. Cd. No: 3 Iyaş Park Shopping Center, 32100 Isparta","37.78315643","30.5452197","0","0"
"67a54ae1-11d3-4528-ad73-849396f2ac2d","Alerta Pub","Ankara","Kavaklıdere, Olgunlar Cd. No:18, 06680 Çankaya/Ankara","39.91587288","32.856749","0","0"
"7b6369b7-eb56-420a-acfc-67d4441efd09","Aliağa Belediyesi Enka Spor Kompleksi","İzmir","Atatürk, 35803 Aliağa/İzmir","38.80804329","26.96405427","0","0"
"182ca1d0-661d-44e8-8e38-b8807ec53cec","Aliağa Tüpraş Halk Eğitimi Merkezi","İzmir","Atatürk, 415. Sk. No:13, 35800 Aliağa/İzmir","38.80863964","26.96162579","0","0"
"ebea84e7-e835-4612-bdec-6e534216285d","Aliağa Çamlık Garden Düğün Salonu","İzmir","Kültür, Şht. Bülent Kula Cd., 35800 Aliağa/İzmir","38.80184157","26.98432088","0","0"
"cc4f7749-bac5-49e7-a195-adb4afa891ae","Aliağa Şehir Tiyatrosu","İzmir","377.Sokak 3A - Eski Şirinler Kırtasiye -ÇARŞI","44.9960434","179.3336156","0","0"
"700ff39b-f589-43c1-969e-6fb4654a36ff","Alibey Ümit Bahçe Susurluk","Balıkesir","Kışla Mahallesi Demokrasi Cad. no:30 Susurluk/Balıkesir","39.9164499","28.16417155","0","0"
"a7840ec7-f81c-42fd-b4e9-f896fb4ce31b","All Saints Moda Kilisesi","İstanbul","Caferağa, Yusuf Kamil Paşa Sk. No:8, 34710 Kadıköy/İstanbul","40.98264034","29.02504554","0","0"
"2b733894-f4a9-427e-b1d5-b2145d599b7e","Alpha Beach Club","Balıkesir","İkizçay, 1011. Sk. No:6, 10300 Edremit/Balıkesir","39.57327258","26.93884066","0","0"
"d7da8d66-cb2d-4a63-8fa9-3e89787402e2","Alsancak Daft Coffee","İzmir","Kültür Mahallesi, 1381. Sk. No:2/A, 35600 Konak/İzmir","38.43217463","27.13847217","0","0"
"6fe4f531-d6ff-4126-99ff-6add7c62383c","Alsancak Gar","İzmir","Umurbey, Şehitler Cd., 35230 Konak/İzmir","38.44629797","27.1462066","0","0"
"be78e038-8e54-4a3a-a9f1-bcb8b7a06a14","Alsancak Gazi Ortaokulu Sahnesi","İzmir","Gazi Ortaokulu, Kültür, Talatpaşa Blv No: 22, 35220 Konak/İzmir","38.43451594","27.14106465","0","0"
"40573256-a9e3-4fc5-b403-c510b9133dab","Alsancak Mustafa Denizli Stadyumu","İzmir","Halkapınar, Şehitler Cd., 35230 Konak/İzmir","38.4372745148194","27.1507585994584","1","1"
"40d6766f-a76a-49f0-8851-330335783c68","Alsancak Tarihi Havagazı Fabrikası - İzmir","İzmir","Alsancak, Umurbey Mahallesi, 35000","0","0","9","9"
"c046a90a-ceee-42ed-8478-ca359f3bcf36","Altera Sanat Atölyesi","İzmir","Altera, Zeytinalanı, 35430 Urla/İzmir","38.36770187","26.83732015","2","2"
"7bd8b41d-b83b-4017-a30b-573004dbd3bb","Alternaif Tiyatro","Kocaeli","Alternaif Tiyatro, MERKEZ, Kocaeli, Türkiye","40.764452617985","29.9222553463159","12","13"
"4fea1baf-8429-4189-957d-e9e61a19f7b8","Altkat Sanat Tiyatrosu","İstanbul","Caferağa, Huzur Palas Pasajı alt katı, Moda Cd. No:35, 34710 Kadıköy","40.98872087","29.02517851","0","0"
"c85674d0-2c16-49d9-aa0b-9668d7340cc3","Altunizade Kültür ve Sanat Merkezi","İstanbul","Altunizade, Sırma Perde Sk. No:11 D:No:11, 34662 Üsküdar/İstanbul","41.0184229","29.03853839","0","0"
"ddee630d-d5f4-4c2d-8b3e-0686e73215fe","Altı Üstü Bar","Ankara","Meşrutiyet, Konur Sok. No:26, 06420 Çankaya/Ankara","40.16577242","32.82760038","0","0"
"92711441-51cf-40bd-8acb-38fe9d108884","Altı Üstü Kabare","İstanbul","Atatürk mah. ata çarşı 2.kat no:16  iç kapı no: 25 ataşehir/istanbul (metropol alışveriş merkezi karşısı)","40.99485841","29.12492229","0","0"
"9fbc22a4-d9f1-426c-b4e8-cd2bbab2bf77","Altın Güvercin Amfi Tiyatro (Kuşadası AVM)","Aydın","Altın Güvercin Amfi Tiyatro (Kuşadası AVM), KUŞADASI, Aydın, Türkiye","37.811152","27.278375","30","30"
"0eb2c505-bdf4-46fb-842d-e55ab86496df","Altın Güvercin Amfi Tiyatro Kuşadası","Aydın","Yavansu, Batı Yakası Küme Evler No:2 D:37, 09400 Kuşadası/Aydın","37.8096310643158","27.2776532613873","0","0"
"0442b603-5bd8-4d05-aa27-e5c7aeeba5a1","Altın Kepçe","İzmir","Turabey, Hacı Yamak Sk. No:1, 35700 Bergama/İzmir","39.120709","27.1770971","1","1"
"43c63d8e-79a0-401a-a0a9-57e88e1635ab","Altınoluk Amfi Tiyatro","Balıkesir","Altınoluk Amfi Tiyatro, ALTINOLUK, Balıkesir, Türkiye","39.573476","26.756587","21","21"
"82d451af-cfa9-4822-8768-a355b169764d","Altınoluk Amfi Tiyatrosu","Balıkesir","Altınoluk, Altınoluk Yolu, 10870 Edremit Belediyesi/Edremit/Balıkesir","-32","-58","0","0"
"046422f0-067b-42f0-ad47-f9b9d326f3cd","Altınpark Anfa Fuar ve Kongre Merkezi","Ankara","Altınpark, Şehit Ömer Halis Demir blv. no:142 Altındağ / ANKARA\n(Aydınlıkevler Havalimanı Yolu Üzerinde)","39.96776623","32.87542322","0","0"
"54990be7-b720-464b-8a04-419991c93f2a","Altınsaray Otel -  / Kuşadası","Aydın","Yılancıburnu Mevkii, 09400  Kuşadası/Aydın","37.85715829","27.2479798","0","0"
"913b837c-b507-4452-832a-f20a98abcf4f","Altıntaş Kardeşler Düğün ve Toplantı Salonu","Balıkesir","2. Gündoğan Mah. Atay Cad. No:45-1A Altıeylül, Atay Cd., 10020 Balıkesir Merkez/Balıkesir","39.64435585","27.91265867","0","0"
